#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:tree" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:tree" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.009</parameter>
#            <parameter id="BDBirthRate.t:tree" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="10000.0">0.01</parameter>
#            <tree id="Tree.t:tree" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.crossandean_m" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:tree" name="distribution" x="@BDBirthRate.t:tree">
#            <Exponential id="Exponential.2" name="distr">
#                <parameter estimate="false" id="RealParameter.6" name="mean" spec="beast.core.parameter.RealParameter">0.01</parameter>
#            </Exponential>
#        </prior>
#        <prior id="DeathRatePrior.t:tree" name="distribution" x="@BDDeathRate.t:tree">
#            <Exponential id="Exponential.3" name="distr">
#                <parameter estimate="false" id="RealParameter.7" name="mean" spec="beast.core.parameter.RealParameter">0.009</parameter>
#            </Exponential>
#        </prior>
#        <prior id="DeathRateSDolloPrior" name="distribution">
#            <parameter id="deathRate.SDollo" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0E-4</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.1" lower="0.0" name="mean" spec="beast.core.parameter.RealParameter" upper="0.0">1.0E-4</parameter>
#            </Exponential>
#        </prior>
#        <prior id="MeanRatePrior.c:clock" name="distribution">
#            <parameter id="ucldMean.c:clock" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.3" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:clock" name="distribution">
#            <parameter id="ucldStdev.c:clock" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="alpha" spec="beast.core.parameter.RealParameter">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.5" name="beta" spec="beast.core.parameter.RealParameter">0.3819</parameter>
#            </Gamma>
#        </prior>
#        <distribution id="root.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="root" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="Apuri" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Apurimac" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Ayacucho" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Azuay" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="CacraHongos" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Cajamarca" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Chachapoyas" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Chimborazo" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Cuzco" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Ferrenafe" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Huallaga" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Huanca" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Huangascar" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="HuarazHuailas" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Imbabura" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Inga" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Laraos" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="LinchaTana" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Pacaraos" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Pastaza" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="SanMartin" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="SanPedro" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Santiagueno" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Tarma" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.8" name="alpha" spec="beast.core.parameter.RealParameter">4.0</parameter>
#                <parameter estimate="false" id="RealParameter.9" name="beta" spec="beast.core.parameter.RealParameter">0.5</parameter>
#            </Gamma>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution id="treeLikelihood.crossandean_m" spec="beast.evolution.likelihood.ALSTreeLikelihood" tree="@Tree.t:tree" useAmbiguities="true">
#            <observationprocess id="AnyTipObservationProcess.0" integrateGainRate="true" mu="@deathRate.SDollo" spec="beast.evolution.likelihood.AnyTipObservationProcess" tree="@Tree.t:tree">
#                <data data="@crossandean_m" filter="-" id="orgdata.crossandean_m" spec="beast.evolution.alignment.FilteredAlignment">
#                    <userDataType extantCode="1" id="MutationDeathType.0" spec="babel.evolution.datatype.MutationDeathType"/>
#                </data>
#                <siteModel gammaCategoryCount="1" id="SiteModel.s:crossandean_m" spec="beast.evolution.sitemodel.SiteModel">
#                    <parameter id="mutationRate.s:crossandean_m" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                    <parameter estimate="false" id="gammaShape.s:crossandean_m" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                    <parameter estimate="false" id="proportionInvariant.s:crossandean_m" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                    <substModel deathprob="@deathRate.SDollo" id="SDollo" spec="babel.evolution.substitutionmodel.ComplexMutationDeathModel">
#                        <frequencies id="freqs.s:crossandean_m" spec="beast.evolution.substitutionmodel.Frequencies">
#                            <parameter dimension="2" id="RealParameter.0" name="frequencies" spec="beast.core.parameter.RealParameter">1.0 0.0</parameter>
#                        </frequencies>
#                    </substModel>
#                </siteModel>
#            </observationprocess>
#            <data idref="orgdata.crossandean_m"/>
#            <siteModel idref="SiteModel.s:crossandean_m"/>
#            <branchRateModel clock.rate="@ucldMean.c:clock" id="RelaxedClock.c:clock" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:tree">
#                <LogNormal S="@ucldStdev.c:clock" id="LogNormalDistributionModel.c:clock" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.3" lower="0.0" name="M" spec="beast.core.parameter.RealParameter" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="46" id="rateCategories.c:clock" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.crossandean_m	TreeHeight.t:tree	mutationRate.s:crossandean_m	deathRate.SDollo	ucldStdev.c:clock	rate.c:clock.mean	rate.c:clock.variance	rate.c:clock.coefficientOfVariation	BirthDeath.t:tree	BDBirthRate.t:tree	BDDeathRate.t:tree	monophyletic(root)	logP(mrca(root))	mrca.age(root)	ucldMean.c:clock
0	-567.4433684204885	-487.30055195859427	-80.14281646189418	-487.30055195859427	11.211434159252605	1.0	9.188536876171745E-4	0.07401700017254038	9.724477256834525	0.33185803200704284	0.059058216951202606	-64.73011839973134	0.09130595176276403	0.02208864605090578	0	-14.191236571675619	11.211434159252605	9.797871556259576
10000	-566.390811418378	-483.67988810177667	-82.71092331660134	-483.67988810177667	12.353878694601919	1.0	0.0010204387256786325	0.15522587257822787	8.596585421019798	2.5408907004074375	0.18457316594316314	-65.79387538744317	0.09490044725652591	3.235702564012257E-4	0	-16.18501790187309	12.353878694601919	8.499299659278645
20000	-569.1227815121422	-482.46662836785066	-86.6561531442915	-482.46662836785066	14.780362696495592	1.0	7.101216449939675E-4	0.19600439747164938	14.648864951819935	8.421821020304703	0.19234311773721252	-68.64115047319183	0.07875315324849583	0.011903925066186195	0	-20.499997775277457	14.780362696495592	15.266460248067316
30000	-579.9120507649079	-494.73636955820126	-85.17568120670671	-494.73636955820126	15.22485069720104	1.0	6.852224078976706E-4	0.005532502831649233	12.098358767556071	0.004474800904410387	0.005529382058149046	-66.60912433643183	0.11067790498736926	0.00244679401810918	0	-21.300085120017453	15.22485069720104	12.100684041785346
40000	-567.8469298555015	-482.25238937298064	-85.59454048252078	-482.25238937298064	15.644351866531798	1.0	5.915217577339918E-4	0.0385942899531688	16.838025231458882	0.36236186635121914	0.03544867742927649	-69.69219633884856	0.07496877201184407	0.0033950814903117477	0	-22.057544633808	15.644351866531798	16.99011618480908
50000	-560.7550122654919	-486.40182893183425	-74.35318333365764	-486.40182893183425	8.949944976628347	1.0	8.494421599241752E-4	0.17275295010966962	16.17678767113517	6.754792832134327	0.16085843962543647	-63.13580754482966	0.08654620226260697	0.023646789382869435	0	-10.344118547029632	8.949944976628347	16.80769407857702
60000	-559.7447426677353	-481.4447585878347	-78.29998407990055	-481.4447585878347	12.22093975148067	1.0	8.919852202630438E-4	3.0193154461637678E-5	12.561172787672177	1.7872581161506912E-7	3.36559365986579E-5	-63.316920512118145	0.10233351697394508	0.028954096277451897	0	-15.951597689370379	12.22093975148067	12.561290920943732
70000	-559.2795551808977	-479.98319225905783	-79.2963629218398	-479.98319225905783	11.10887866490911	1.0	0.001027735380759386	0.03973182799883746	9.792028580399418	0.1706297658593194	0.04241969253954352	-60.40299249691275	0.1415425014667913	0.0033862185474213672	0	-14.013694071886894	11.10887866490911	9.71003058769096
80000	-565.0561138850435	-489.0481727325986	-76.00794115244487	-489.0481727325986	10.525019011453983	1.0	9.758737488804372E-4	0.12724683152418542	17.965815044536498	5.493571517011992	0.12815579175116648	-60.16032667737799	0.11857371024758669	0.003480168308915204	0	-13.007943212254045	10.525019011453983	18.665388967204716
90000	-565.2944499532058	-487.94447953252126	-77.34997042068454	-487.94447953252126	10.068870602440363	1.0	9.050141796360451E-4	0.19302960341772973	12.968798237801439	5.8085747393516085	0.1890287223950929	-56.43849777734282	0.18344089994022597	7.892132260183552E-4	0	-12.228566314566756	10.068870602440363	12.788556348541027
100000	-561.3090134466919	-487.88031592884613	-73.42869751784579	-487.88031592884613	10.386766853635917	1.0	8.805118283603064E-4	0.0031980558966653336	14.481731390019888	0.0019977000739434796	0.0030876161982271977	-63.77417158465464	0.09047802347468192	0.0019292767698880042	0	-12.771106720210113	10.386766853635917	14.475755763323546
110000	-568.0721954176147	-479.75253535545284	-88.31966006216184	-479.75253535545284	13.852412102245028	1.0	0.0010480724877516905	0.3778988640513485	8.583597893912534	11.611863290449323	0.37290283852563544	-68.75618351231542	0.07788012704008582	0.004155942491732136	0	-18.83861682204946	13.852412102245028	9.143457339501985
120000	-558.3045807095718	-478.80422695929815	-79.5003537502737	-478.80422695929815	10.842353127379976	1.0	0.0012130068218241762	0.009585576687338868	10.499583151100795	0.0059900987180035205	0.007367415560878001	-62.627378296535156	0.10439791971312214	0.012702326656562873	0	-13.553496849873142	10.842353127379976	10.49572802130515
130000	-559.1956798241395	-476.1679408167786	-83.02773900736088	-476.1679408167786	13.369767773592475	1.0	7.951099714084189E-4	0.10747846128497947	13.564748162530657	1.9866967012016394	0.10343166166519456	-63.84969500211779	0.12060500230123171	0.004314103283432033	0	-17.979718228929876	13.369767773592475	13.24913043346875
140000	-560.6948327038289	-487.2475802566843	-73.44725244714455	-487.2475802566843	9.245494810174245	1.0	0.0010518183711144165	0.03221335678912537	13.366129633009134	0.15008124481590773	0.029150810512426805	-58.42484041019093	0.12374066507713989	0.012031654354972955	0	-10.837751211348502	9.245494810174245	13.292200915233607
150000	-554.7301465414278	-479.3782992608922	-75.35184728053551	-479.3782992608922	10.06391452399572	1.0	9.49118447305032E-4	0.09399426231827569	13.50696746371633	1.422021324970671	0.08846954577233579	-59.808881244774064	0.12437823406650621	0.007051264813259637	0	-12.220131174944669	10.06391452399572	13.633233643003978
160000	-560.8184002995935	-481.7218919414519	-79.0965083581416	-481.7218919414519	11.675529504786601	1.0	8.412525940007593E-4	0.07779323438562419	12.514216406977619	1.2588718323418364	0.0894165629825645	-62.344132548388735	0.11622459107706717	0.01114932305571894	0	-14.997744287794804	11.675529504786601	12.366250067602248
170000	-549.9964170764837	-482.57702039175206	-67.41939668473162	-482.57702039175206	7.478249019663584	1.0	0.0010006553167132039	0.19904456381307792	17.08850736208997	13.27469973053906	0.20942207996146453	-53.53662851984681	0.1441971644159978	0.002573676641100141	0	-7.939672757405905	7.478249019663584	16.885790977635637
180000	-579.6441663684358	-499.084209687025	-80.55995668141077	-499.084209687025	12.446229277343955	1.0	5.130947790158515E-4	0.0347756665637865	20.622517145756504	0.6508529720566317	0.039289461711381986	-62.803283762501714	0.14960288621003046	0.011884979893555867	0	-16.347376178435457	12.446229277343955	20.46354003231821
190000	-565.7418083581298	-486.6527076443265	-79.08910071380333	-486.6527076443265	11.400233477135185	1.0	7.540097427775863E-4	0.06689561748234331	13.782117835840776	0.788002662638196	0.0637049293373747	-59.047304474505566	0.17554049801862692	4.14893785617133E-4	0	-14.518736194335093	11.400233477135185	14.07798048910086
200000	-557.6464199598198	-478.65754209304754	-78.98887786677223	-478.65754209304754	8.699975250490102	1.0	0.0013795876623185776	0.24286753535360503	11.479427671828846	6.66917604135457	0.22840514150619912	-52.63518017862481	0.1932881317193988	0.016763596068868052	0	-9.929160705312759	8.699975250490102	11.332386919301115
210000	-562.7256775092966	-495.17513607294046	-67.55054143635617	-495.17513607294046	8.595446398178382	1.0	6.337221852445831E-4	0.021502366156418123	18.812085769340538	0.11329246235758486	0.017926666024705377	-60.26092411118244	0.11448611671905153	5.405847777149612E-5	0	-9.756365820004124	8.595446398178382	18.871169367157272
220000	-557.075546529619	-477.7884730566432	-79.2870734729758	-477.7884730566432	10.847052392288012	1.0	0.0011916024773090724	0.09135579398453626	9.222372470308294	0.6212795612185952	0.08621446628607567	-63.504416284661005	0.0956030317947905	0.0013895822880129391	0	-13.561595409071584	10.847052392288012	9.021064917815343
230000	-560.2742106789665	-482.8144083735886	-77.45980230537782	-482.8144083735886	12.354260033410531	1.0	7.950013997060172E-4	0.005124695265794643	11.375638440551095	0.0036128644743690683	0.005291081456584611	-61.94546069533351	0.1149026095855479	0.007650970419226724	0	-16.185687977094112	12.354260033410531	11.36778425393498
