#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:tree" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:tree" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.009</parameter>
#            <parameter id="BDBirthRate.t:tree" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="10000.0">0.01</parameter>
#            <tree id="Tree.t:tree" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.crossandean_m" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:tree" name="distribution" x="@BDBirthRate.t:tree">
#            <Exponential id="Exponential.1" name="distr">
#                <parameter estimate="false" id="RealParameter.6" name="mean" spec="beast.core.parameter.RealParameter">0.01</parameter>
#            </Exponential>
#        </prior>
#        <prior id="DeathRatePrior.t:tree" name="distribution" x="@BDDeathRate.t:tree">
#            <Exponential id="Exponential.2" name="distr">
#                <parameter estimate="false" id="RealParameter.7" name="mean" spec="beast.core.parameter.RealParameter">0.01</parameter>
#            </Exponential>
#        </prior>
#        <prior id="bcov_alpha_prior.s:crossandean_m" name="distribution">
#            <parameter id="bcov_alpha.s:crossandean_m" lower="1.0E-4" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="bcov_s_prior.s:crossandean_m" name="distribution">
#            <parameter id="bcov_s.s:crossandean_m" lower="1.0E-4" name="x" spec="beast.core.parameter.RealParameter" upper="Infinity">0.5</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="alpha" spec="beast.core.parameter.RealParameter" upper="0.0">0.05</parameter>
#                <parameter id="RealParameter.1" lower="0.0" name="beta" spec="beast.core.parameter.RealParameter" upper="0.0">10.0</parameter>
#            </Gamma>
#        </prior>
#        <distribution id="root.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="root" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="Apuri" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Apurimac" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Ayacucho" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Azuay" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="CacraHongos" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Cajamarca" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Chachapoyas" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Chimborazo" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Cuzco" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Ferrenafe" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Huallaga" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Huanca" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Huangascar" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="HuarazHuailas" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Imbabura" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Inga" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Laraos" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="LinchaTana" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Pacaraos" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Pastaza" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="SanMartin" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="SanPedro" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Santiagueno" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Tarma" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Gamma id="Gamma.2" name="distr">
#                <parameter estimate="false" id="RealParameter.8" name="alpha" spec="beast.core.parameter.RealParameter">4.0</parameter>
#                <parameter estimate="false" id="RealParameter.9" name="beta" spec="beast.core.parameter.RealParameter">0.5</parameter>
#            </Gamma>
#        </distribution>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution id="treeLikelihood.crossandean_m" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:tree" useAmbiguities="true">
#            <data ascertained="true" data="@crossandean_m" excludeto="1" filter="-" id="orgdata.crossandean_m" spec="beast.evolution.alignment.FilteredAlignment">
#                <userDataType id="TwoStateCovarion.0" spec="beast.evolution.datatype.TwoStateCovarion"/>
#            </data>
#            <siteModel gammaCategoryCount="1" id="SiteModel.s:crossandean_m" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:crossandean_m" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:crossandean_m" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:crossandean_m" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel alpha="@bcov_alpha.s:crossandean_m" id="covarion" spec="beast.evolution.substitutionmodel.BinaryCovarion" switchRate="@bcov_s.s:crossandean_m">
#                    <parameter dimension="2" id="frequencies.s:crossandean_m" lower="0.0" name="vfrequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.5 0.5</parameter>
#                    <parameter dimension="2" estimate="false" id="hiddenfrequencies.s:crossandean_m" lower="0.0" name="hfrequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.5 0.5</parameter>
#                    <frequencies data="@crossandean_m" estimate="false" id="dummyfrequencies.s:crossandean_m" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.crossandean_m	TreeHeight.t:tree	mutationRate.s:crossandean_m	bcov_alpha.s:crossandean_m	bcov_s.s:crossandean_m	frequencies.s:crossandean_m.1	frequencies.s:crossandean_m.2	BirthDeath.t:tree	BDBirthRate.t:tree	BDDeathRate.t:tree	monophyletic(root)	logP(mrca(root))	mrca.age(root)	clockRate.c:clock
0	-500.6667129986042	-431.26029068895076	-69.40642230965345	-431.26029068895076	8.79579734796086	1.0	0.0739311441081476	5.82913687798029E-4	0.35389417575805754	0.646105824241937	-53.933249435409316	0.17003535616657947	0.01583065398924585	0	-10.08794334296807	8.79579734796086	0.009491307078303089
10000	-495.84477790692307	-425.44827768827173	-70.39650021865135	-425.44827768827173	9.154980860512532	1.0	0.1020840441229486	7.198369481769297E-4	0.3456047357346222	0.6543952642653723	-57.35848475093134	0.13325310196186632	0.020273885395006817	0	-10.686238205455043	9.154980860512532	0.01185436869066732
20000	-495.35924481077797	-433.4380108029561	-61.92123400782184	-433.4380108029561	5.280130345898573	1.0	0.07527322136916109	0.001078979221920525	0.3766083058134709	0.6233916941865236	-50.33511923106211	0.14351518139246192	0.05263394426690868	0	-4.587579086375401	5.280130345898573	0.02194357512039954
30000	-479.93154225494703	-422.7799475844719	-57.15159467047509	-422.7799475844719	5.51105735880489	1.0	0.03158044617696883	4.919273329663516E-4	0.42945191334360644	0.5705480866563881	-47.292841517241165	0.16724250943179386	0.015760895498342278	0	-4.921015955884744	5.51105735880489	0.030143129582737856
40000	-504.4927928977112	-431.7573396843645	-72.73545321334669	-431.7573396843645	9.378275764346995	1.0	0.013871444392961393	5.65009182475477E-4	0.42909006554404805	0.5709099344559466	-57.54560610362601	0.1282953325823517	0.04530789914268606	0	-11.060534498615272	9.378275764346995	0.00917672330785985
50000	-497.1817571053349	-432.28270721761965	-64.89904988771525	-432.28270721761965	6.7901806162451726	1.0	0.09562740392334154	0.0023321121625816147	0.4464901029089622	0.5535098970910326	-53.43869994616066	0.14879514404231783	0.016117667563092835	0	-6.853099354836175	6.7901806162451726	0.00830900170952298
60000	-513.4702735755432	-439.3117475128838	-74.15852606265929	-439.3117475128838	9.584416309452557	1.0	0.20099272552888495	0.0035202379767756476	0.4532348028319122	0.5467651971680825	-56.852998239100636	0.14585632386131833	0.028050527495812338	0	-11.407587930710562	9.584416309452557	0.011322574396083637
70000	-496.9325570435949	-428.6187659364911	-68.31379110710381	-428.6187659364911	8.470853947433135	1.0	0.16875445509838627	0.007714749475523941	0.3979716467975648	0.6020283532024299	-54.42524722863688	0.14587753317433366	0.00496756534750634	0	-9.55098467038859	8.470853947433135	0.009300536850273355
80000	-499.1093060556543	-428.58220947776465	-70.52709657788968	-428.58220947776465	7.925358072313172	1.0	0.13268664160602464	0.02063782223842422	0.35997710690114787	0.6400228930988466	-52.590846022417836	0.17242525437311074	0.018449072275615704	0	-8.659684387507893	7.925358072313172	0.01426591036018982
90000	-499.62253131601847	-441.63943613168584	-57.98309518433263	-441.63943613168584	3.4084482948021324	1.0	0.057429410606689796	0.048940712533730134	0.37625123072189987	0.6237487692780946	-46.67170694433369	0.17277317940104062	0.008645006136324934	0	-2.1572959099378597	3.4084482948021324	0.02473747624964277
100000	-504.55350331951115	-433.79550416672964	-70.7579991527815	-433.79550416672964	8.583352049661972	1.0	0.1770770032090455	0.0256919641420593	0.3107224286955631	0.6892775713044315	-56.52135883423692	0.1398598790246756	0.0011651201108154059	0	-9.736401289365016	8.583352049661972	0.013752089248826017
110000	-488.05768625663524	-422.15574647906186	-65.90193977757336	-422.15574647906186	6.965107347469209	1.0	0.08958002506859584	0.015241577297560786	0.4442322518835605	0.5557677481164338	-57.33043434218199	0.11044692708207877	0.004995159274058866	0	-7.126646383343239	6.965107347469209	0.012840455429618331
120000	-509.27607430085857	-440.24900878293164	-69.02706551792691	-440.24900878293164	8.286719779466992	1.0	0.08868986468939541	0.024629507075610423	0.4216710488603933	0.5783289511396009	-57.43593817481848	0.11711860456647048	0.0027310774278402525	0	-9.24864768545399	8.286719779466992	0.019116182592403327
130000	-486.4459695668247	-423.429734601279	-63.01623496554575	-423.429734601279	6.168527541982268	1.0	0.07547586583126305	0.00519343007019239	0.46239247685973006	0.5376075231402642	-47.702474830881854	0.2008113050142206	0.004579397151801082	0	-5.897845346574625	6.168527541982268	0.01547371739995194
140000	-498.65766459750466	-421.5720166389827	-77.08564795852197	-421.5720166389827	10.45541956026192	1.0	0.034185722108835706	0.07047767937501183	0.4935873321325245	0.5064126678674697	-60.891983847276784	0.1103262472615168	0.009115113151722429	0	-12.888648480966836	10.45541956026192	0.008076191903524635
150000	-486.2427743694735	-419.57960111752726	-66.66317325194628	-419.57960111752726	7.006674080624989	1.0	0.021585201645398504	0.11497341371213521	0.5465089842507367	0.4534910157492574	-52.945736254610026	0.14212585568339875	0.004826581447247827	0	-7.1919295035103605	7.006674080624989	0.017199695753453488
160000	-493.41724356552936	-423.5978345369201	-69.81940902860927	-423.5978345369201	6.472796562079161	1.0	0.047113420930557016	0.19016545810422447	0.40758695438674714	0.5924130456132469	-54.17246906185018	0.1193597639674906	0.05033207536427405	0	-6.361939120013003	6.472796562079161	0.021460597522971313
170000	-497.68880142345233	-426.5255162160591	-71.16328520739326	-426.5255162160591	8.701878242403534	1.0	0.14064512163260073	0.028729419271769738	0.38620533668557505	0.613794663314419	-53.33407459635487	0.1512267217631208	0.02270028792676315	0	-9.932310554922038	8.701878242403534	0.013680831394749486
180000	-492.049565135497	-420.8142418491616	-71.23532328633542	-420.8142418491616	8.645510529484135	1.0	0.014352528660095443	0.06631693858150171	0.4434482739998885	0.5565517260001056	-58.80415851315036	0.10750115542461823	0.005393225980242175	0	-9.839071289125645	8.645510529484135	0.011395775629540306
190000	-487.492071400098	-423.1264054627756	-64.36566593732236	-423.1264054627756	5.064708395523063	1.0	0.038966782625453014	0.12533169107719488	0.4184049710867007	0.5815950289132936	-47.77640930317433	0.17521759973122206	0.02872549512008849	0	-4.281697847265007	5.064708395523063	0.01907250176221521
200000	-507.1079750436958	-422.6481076546701	-84.45986738902562	-422.6481076546701	12.25420267325088	1.0	0.02599488993924373	0.19249600344455658	0.5020038718930449	0.49799612810694943	-60.786959067543705	0.1485605687639593	0.0047926042054697955	0	-16.00996923292626	12.25420267325088	0.006746607632911664
210000	-505.5672107338245	-431.22750567400504	-74.33970505981945	-431.22750567400504	9.095975669074782	1.0	0.030562956549867695	0.3424830588640121	0.46253189753927265	0.5374681024607215	-54.37102709361747	0.1566203356292517	0.008290586045400696	0	-10.587625840515349	9.095975669074782	0.012811715060308006
220000	-502.24638931527363	-427.65112627410406	-74.59526304116957	-427.65112627410406	8.35952807713956	1.0	0.09904752930481851	0.26263504849468516	0.4515021875680368	0.5484978124319574	-63.145611817032716	0.08359217490261031	0.010926215360842833	0	-9.368020975066432	8.35952807713956	0.012112213848905257
230000	-497.13018022479923	-426.9292109751315	-70.2009692496677	-426.9292109751315	8.648759212052694	1.0	0.019891570943457965	0.15420095661471517	0.4352965172492485	0.5647034827507458	-53.760030317256465	0.14433360902155357	5.007196409758862E-4	0	-9.844441570209378	8.648759212052694	0.012931166821548627
